    -0.799001E+01    0.100000E+01    0.824603E-08    0.170685E+00   -0.183660E-03
    -0.797002E+01    0.999998E+00   -0.367090E-05    0.170682E+00   -0.184131E-03
    -0.795003E+01    0.999993E+00   -0.735261E-05    0.170683E+00   -0.184172E-03
    -0.793004E+01    0.999983E+00   -0.110341E-04    0.170689E+00   -0.184143E-03
    -0.791006E+01    0.999971E+00   -0.147157E-04    0.170698E+00   -0.184119E-03
    -0.789007E+01    0.999954E+00   -0.183978E-04    0.170711E+00   -0.184095E-03
    -0.787008E+01    0.999934E+00   -0.220805E-04    0.170728E+00   -0.184070E-03
    -0.785009E+01    0.999910E+00   -0.257641E-04    0.170749E+00   -0.184045E-03
    -0.783011E+01    0.999882E+00   -0.294487E-04    0.170774E+00   -0.184019E-03
    -0.781012E+01    0.999851E+00   -0.331346E-04    0.170803E+00   -0.183993E-03
    -0.779013E+01    0.999816E+00   -0.368220E-04    0.170836E+00   -0.183966E-03
    -0.777014E+01    0.999778E+00   -0.405110E-04    0.170873E+00   -0.183938E-03
    -0.775016E+01    0.999736E+00   -0.442020E-04    0.170914E+00   -0.183909E-03
    -0.773017E+01    0.999690E+00   -0.478951E-04    0.170958E+00   -0.183880E-03
    -0.771018E+01    0.999640E+00   -0.515905E-04    0.171007E+00   -0.183850E-03
    -0.769019E+01    0.999587E+00   -0.552885E-04    0.171059E+00   -0.183819E-03
    -0.767021E+01    0.999530E+00   -0.589892E-04    0.171116E+00   -0.183788E-03
    -0.765022E+01    0.999469E+00   -0.626929E-04    0.171177E+00   -0.183756E-03
    -0.763023E+01    0.999405E+00   -0.663998E-04    0.171241E+00   -0.183724E-03
    -0.761024E+01    0.999337E+00   -0.701101E-04    0.171309E+00   -0.183690E-03
    -0.759026E+01    0.999265E+00   -0.738240E-04    0.171382E+00   -0.183656E-03
    -0.757027E+01    0.999189E+00   -0.775417E-04    0.171458E+00   -0.183622E-03
    -0.755028E+01    0.999110E+00   -0.812635E-04    0.171538E+00   -0.183587E-03
    -0.753029E+01    0.999027E+00   -0.849895E-04    0.171623E+00   -0.183551E-03
    -0.751031E+01    0.998941E+00   -0.887201E-04    0.171711E+00   -0.183514E-03
    -0.749032E+01    0.998850E+00   -0.924553E-04    0.171803E+00   -0.183477E-03
    -0.747033E+01    0.998756E+00   -0.961955E-04    0.171900E+00   -0.183439E-03
    -0.745034E+01    0.998658E+00   -0.999408E-04    0.172000E+00   -0.183400E-03
    -0.743036E+01    0.998557E+00   -0.103691E-03    0.172104E+00   -0.183360E-03
    -0.741037E+01    0.998451E+00   -0.107448E-03    0.172212E+00   -0.183320E-03
    -0.739038E+01    0.998342E+00   -0.111210E-03    0.172324E+00   -0.183280E-03
    -0.737039E+01    0.998230E+00   -0.114978E-03    0.172441E+00   -0.183238E-03
    -0.735041E+01    0.998113E+00   -0.118752E-03    0.172561E+00   -0.183196E-03
    -0.733042E+01    0.997993E+00   -0.122533E-03    0.172685E+00   -0.183153E-03
    -0.731043E+01    0.997869E+00   -0.126321E-03    0.172814E+00   -0.183110E-03
    -0.729044E+01    0.997741E+00   -0.130115E-03    0.172946E+00   -0.183066E-03
    -0.727046E+01    0.997609E+00   -0.133917E-03    0.173082E+00   -0.183021E-03
    -0.725047E+01    0.997473E+00   -0.137726E-03    0.173223E+00   -0.182975E-03
    -0.723048E+01    0.997334E+00   -0.141543E-03    0.173367E+00   -0.182929E-03
    -0.721049E+01    0.997191E+00   -0.145368E-03    0.173516E+00   -0.182882E-03
    -0.719051E+01    0.997044E+00   -0.149200E-03    0.173668E+00   -0.182835E-03
    -0.717052E+01    0.996893E+00   -0.153041E-03    0.173825E+00   -0.182787E-03
    -0.715053E+01    0.996739E+00   -0.156891E-03    0.173986E+00   -0.182738E-03
    -0.713054E+01    0.996580E+00   -0.160750E-03    0.174151E+00   -0.182688E-03
    -0.711056E+01    0.996418E+00   -0.164617E-03    0.174319E+00   -0.182638E-03
    -0.709057E+01    0.996252E+00   -0.168494E-03    0.174493E+00   -0.182587E-03
    -0.707058E+01    0.996082E+00   -0.172381E-03    0.174670E+00   -0.182535E-03
