     0.399251E-02    0.349498E+03   -0.239865E+02    0.349550E+03    0.240044E+02
     0.707298E-02    0.194661E+03    0.215743E+02    0.194676E+03   -0.215433E+02
     0.979287E-02    0.170007E+03   -0.213818E+02    0.170055E+03    0.213959E+02
     0.122328E-01    0.912931E+02    0.988949E+01    0.913723E+02   -0.987773E+01
     0.145983E-01    0.779768E+02   -0.576526E+01    0.781079E+02    0.577393E+01
     0.169901E-01    0.481436E+02    0.554741E+01    0.483024E+02   -0.555512E+01
     0.194287E-01    0.403462E+02   -0.249761E+00    0.405363E+02    0.244077E+00
     0.218943E-01    0.266063E+02    0.300437E+01    0.268000E+02   -0.302707E+01
     0.243967E-01    0.214319E+02    0.827792E+00    0.216343E+02   -0.842677E+00
     0.269675E-01    0.157512E+02    0.157493E+01    0.159435E+02   -0.160398E+01
     0.296063E-01    0.129552E+02    0.687009E+00    0.131410E+02   -0.705916E+00
     0.322950E-01    0.101137E+02    0.753021E+00    0.102745E+02   -0.782347E+00
     0.350274E-01    0.870464E+01    0.335765E+00    0.884904E+01   -0.354883E+00
     0.378022E-01    0.769118E+01    0.228265E+00    0.780810E+01   -0.256789E+00
     0.406233E-01    0.732776E+01   -0.698778E-02    0.742815E+01   -0.127076E-01
     0.434933E-01    0.717107E+01   -0.130411E+00    0.724730E+01    0.102156E+00
     0.464130E-01    0.723282E+01   -0.269183E+00    0.729574E+01    0.248640E+00
     0.493708E-01    0.733211E+01   -0.361199E+00    0.737538E+01    0.333291E+00
     0.523560E-01    0.747339E+01   -0.438072E+00    0.750749E+01    0.417353E+00
     0.553686E-01    0.761565E+01   -0.489555E+00    0.763661E+01    0.462437E+00
     0.584083E-01    0.773396E+01   -0.519798E+00    0.775116E+01    0.499307E+00
     0.614694E-01    0.780744E+01   -0.536661E+00    0.781637E+01    0.510876E+00
     0.645485E-01    0.783416E+01   -0.535924E+00    0.784268E+01    0.516492E+00
     0.676451E-01    0.782184E+01   -0.529777E+00    0.782554E+01    0.505838E+00
     0.707588E-01    0.777130E+01   -0.512338E+00    0.777661E+01    0.494282E+00
     0.738892E-01    0.769387E+01   -0.495653E+00    0.769621E+01    0.473674E+00
     0.770339E-01    0.759116E+01   -0.472727E+00    0.759582E+01    0.456138E+00
     0.801899E-01    0.747491E+01   -0.454011E+00    0.747740E+01    0.433946E+00
     0.833571E-01    0.734864E+01   -0.432528E+00    0.735349E+01    0.417288E+00
     0.865356E-01    0.722136E+01   -0.417144E+00    0.722437E+01    0.398679E+00
     0.897254E-01    0.709251E+01   -0.400479E+00    0.709762E+01    0.386289E+00
     0.929268E-01    0.696854E+01   -0.389962E+00    0.697187E+01    0.372783E+00
     0.961374E-01    0.684654E+01   -0.378243E+00    0.685160E+01    0.364876E+00
     0.993561E-01    0.673166E+01   -0.371853E+00    0.673494E+01    0.355747E+00
     0.102583E+00    0.662178E+01   -0.364297E+00    0.662649E+01    0.351575E+00
     0.105818E+00    0.652003E+01   -0.361233E+00    0.652302E+01    0.345979E+00
     0.109062E+00    0.642306E+01   -0.356572E+00    0.642725E+01    0.344346E+00
     0.112314E+00    0.633333E+01   -0.355452E+00    0.633588E+01    0.340919E+00
     0.115574E+00    0.624719E+01   -0.352314E+00    0.625077E+01    0.340523E+00
     0.118840E+00    0.616685E+01   -0.351891E+00    0.616892E+01    0.338029E+00
     0.122112E+00    0.608975E+01   -0.349431E+00    0.609274E+01    0.338057E+00
     0.125390E+00    0.601785E+01   -0.349279E+00    0.601948E+01    0.336032E+00
     0.128673E+00    0.594855E+01   -0.347124E+00    0.595104E+01    0.336136E+00
     0.131962E+00    0.588362E+01   -0.346945E+00    0.588489E+01    0.334268E+00
     0.135256E+00    0.582062E+01   -0.344836E+00    0.582267E+01    0.334218E+00
     0.138555E+00    0.576084E+01   -0.344324E+00    0.576181E+01    0.332200E+00
     0.141858E+00    0.570266E+01   -0.342072E+00    0.570436E+01    0.331829E+00
     0.145165E+00    0.564775E+01   -0.341417E+00    0.564849E+01    0.329809E+00
     0.148477E+00    0.559419E+01   -0.339174E+00    0.559560E+01    0.329278E+00
     0.151793E+00    0.554338E+01   -0.338358E+00    0.554394E+01    0.327233E+00
     0.155113E+00    0.549370E+01   -0.336115E+00    0.549488E+01    0.326550E+00
     0.158436E+00    0.544629E+01   -0.335113E+00    0.544671E+01    0.324447E+00
     0.161763E+00    0.539978E+01   -0.332798E+00    0.540077E+01    0.323558E+00
     0.165093E+00    0.535554E+01   -0.331708E+00    0.535584E+01    0.321473E+00
     0.168425E+00    0.531224E+01   -0.329476E+00    0.531308E+01    0.320538E+00
     0.171761E+00    0.527098E+01   -0.328345E+00    0.527120E+01    0.318508E+00
     0.175101E+00    0.523054E+01   -0.326175E+00    0.523125E+01    0.317520E+00
     0.178443E+00    0.519192E+01   -0.325000E+00    0.519207E+01    0.315535E+00
     0.181788E+00    0.515387E+01   -0.322802E+00    0.515447E+01    0.314421E+00
     0.185135E+00    0.511742E+01   -0.321506E+00    0.511752E+01    0.312398E+00
     0.188485E+00    0.508171E+01   -0.319370E+00    0.508222E+01    0.311247E+00
     0.191837E+00    0.504752E+01   -0.318051E+00    0.504758E+01    0.309274E+00
     0.195191E+00    0.501396E+01   -0.315955E+00    0.501439E+01    0.308077E+00
     0.198548E+00    0.498178E+01   -0.314597E+00    0.498181E+01    0.306128E+00
     0.201908E+00    0.495013E+01   -0.312501E+00    0.495049E+01    0.304855E+00
     0.205268E+00    0.491960E+01   -0.311019E+00    0.491960E+01    0.302848E+00
     0.208631E+00    0.488960E+01   -0.308900E+00    0.488991E+01    0.301481E+00
     0.211995E+00    0.486078E+01   -0.307396E+00    0.486077E+01    0.299503E+00
     0.215360E+00    0.483242E+01   -0.305275E+00    0.483269E+01    0.298071E+00
     0.218727E+00    0.480509E+01   -0.303696E+00    0.480506E+01    0.296067E+00
     0.222095E+00    0.477823E+01   -0.301587E+00    0.477847E+01    0.294588E+00
     0.225464E+00    0.475231E+01   -0.299945E+00    0.475227E+01    0.292565E+00
     0.228833E+00    0.472676E+01   -0.297794E+00    0.472696E+01    0.290993E+00
     0.232204E+00    0.470212E+01   -0.296102E+00    0.470208E+01    0.288959E+00
     0.235575E+00    0.467789E+01   -0.293966E+00    0.467807E+01    0.287351E+00
     0.238947E+00    0.465449E+01   -0.292230E+00    0.465445E+01    0.285309E+00
     0.242319E+00    0.463145E+01   -0.290080E+00    0.463161E+01    0.283644E+00
     0.245693E+00    0.460916E+01   -0.288292E+00    0.460912E+01    0.281582E+00
     0.249066E+00    0.458716E+01   -0.286094E+00    0.458731E+01    0.279831E+00
     0.252440E+00    0.456585E+01   -0.284232E+00    0.456582E+01    0.277725E+00
     0.255815E+00    0.454488E+01   -0.282036E+00    0.454502E+01    0.275938E+00
     0.259190E+00    0.452457E+01   -0.280137E+00    0.452454E+01    0.273821E+00
     0.262565E+00    0.450456E+01   -0.277927E+00    0.450470E+01    0.271986E+00
     0.265941E+00    0.448516E+01   -0.275984E+00    0.448515E+01    0.269848E+00
     0.269317E+00    0.446603E+01   -0.273741E+00    0.446616E+01    0.267951E+00
     0.272693E+00    0.444741E+01   -0.271713E+00    0.444740E+01    0.265753E+00
     0.276070E+00    0.442905E+01   -0.269429E+00    0.442917E+01    0.263786E+00
     0.279446E+00    0.441122E+01   -0.267369E+00    0.441122E+01    0.261574E+00
     0.282823E+00    0.439365E+01   -0.265069E+00    0.439378E+01    0.259566E+00
     0.286199E+00    0.437657E+01   -0.262967E+00    0.437659E+01    0.257329E+00
     0.289576E+00    0.435974E+01   -0.260645E+00    0.435987E+01    0.255276E+00
     0.292953E+00    0.434332E+01   -0.258477E+00    0.434336E+01    0.252991E+00
     0.296330E+00    0.432713E+01   -0.256106E+00    0.432726E+01    0.250868E+00
     0.299707E+00    0.431135E+01   -0.253899E+00    0.431140E+01    0.248557E+00
     0.303084E+00    0.429581E+01   -0.251507E+00    0.429594E+01    0.246394E+00
     0.306461E+00    0.428065E+01   -0.249259E+00    0.428071E+01    0.244054E+00
     0.309838E+00    0.426570E+01   -0.246832E+00    0.426584E+01    0.241839E+00
     0.313215E+00    0.425111E+01   -0.244534E+00    0.425118E+01    0.239461E+00
     0.316591E+00    0.423670E+01   -0.242062E+00    0.423685E+01    0.237186E+00
     0.319968E+00    0.422261E+01   -0.239705E+00    0.422270E+01    0.234759E+00
     0.323344E+00    0.420873E+01   -0.237209E+00    0.420889E+01    0.232445E+00
     0.326720E+00    0.419517E+01   -0.234817E+00    0.419527E+01    0.229992E+00
     0.330096E+00    0.418180E+01   -0.232293E+00    0.418197E+01    0.227636E+00
     0.333471E+00    0.416873E+01   -0.229859E+00    0.416884E+01    0.225151E+00
     0.336847E+00    0.415582E+01   -0.227296E+00    0.415600E+01    0.222743E+00
     0.340222E+00    0.414318E+01   -0.224804E+00    0.414331E+01    0.220208E+00
     0.343597E+00    0.413071E+01   -0.222204E+00    0.413089E+01    0.217753E+00
     0.346972E+00    0.411850E+01   -0.219679E+00    0.411865E+01    0.215190E+00
     0.350346E+00    0.410646E+01   -0.217049E+00    0.410666E+01    0.212694E+00
     0.353721E+00    0.409467E+01   -0.214484E+00    0.409483E+01    0.210098E+00
     0.357095E+00    0.408302E+01   -0.211812E+00    0.408323E+01    0.207551E+00
     0.360468E+00    0.407159E+01   -0.209193E+00    0.407177E+01    0.204907E+00
     0.363842E+00    0.406031E+01   -0.206489E+00    0.406053E+01    0.202318E+00
     0.367215E+00    0.404926E+01   -0.203834E+00    0.404945E+01    0.199643E+00
     0.370587E+00    0.403834E+01   -0.201091E+00    0.403857E+01    0.197008E+00
     0.373960E+00    0.402762E+01   -0.198394E+00    0.402783E+01    0.194295E+00
     0.377332E+00    0.401705E+01   -0.195621E+00    0.401729E+01    0.191623E+00
     0.380703E+00    0.400667E+01   -0.192886E+00    0.400689E+01    0.188876E+00
     0.384075E+00    0.399642E+01   -0.190074E+00    0.399667E+01    0.186157E+00
     0.387445E+00    0.398634E+01   -0.187289E+00    0.398658E+01    0.183364E+00
     0.390816E+00    0.397639E+01   -0.184442E+00    0.397666E+01    0.180605E+00
     0.394186E+00    0.396662E+01   -0.181625E+00    0.396687E+01    0.177782E+00
     0.397556E+00    0.395697E+01   -0.178747E+00    0.395725E+01    0.174985E+00
     0.400925E+00    0.394749E+01   -0.175889E+00    0.394775E+01    0.172125E+00
     0.404294E+00    0.393812E+01   -0.172971E+00    0.393840E+01    0.169284E+00
     0.407663E+00    0.392889E+01   -0.170071E+00    0.392917E+01    0.166383E+00
     0.411031E+00    0.391978E+01   -0.167117E+00    0.392009E+01    0.163502E+00
     0.414399E+00    0.391082E+01   -0.164180E+00    0.391111E+01    0.160567E+00
     0.417766E+00    0.390197E+01   -0.161194E+00    0.390228E+01    0.157648E+00
     0.421133E+00    0.389326E+01   -0.158223E+00    0.389357E+01    0.154680E+00
     0.424500E+00    0.388466E+01   -0.155200E+00    0.388498E+01    0.151721E+00
     0.427866E+00    0.387618E+01   -0.152184E+00    0.387649E+01    0.148710E+00
     0.431232E+00    0.386780E+01   -0.149125E+00    0.386814E+01    0.145712E+00
     0.434597E+00    0.385955E+01   -0.146077E+00    0.385988E+01    0.142671E+00
     0.437962E+00    0.385140E+01   -0.142988E+00    0.385175E+01    0.139637E+00
     0.441327E+00    0.384337E+01   -0.139905E+00    0.384372E+01    0.136562E+00
     0.444691E+00    0.383544E+01   -0.136782E+00    0.383581E+01    0.133493E+00
     0.448055E+00    0.382763E+01   -0.133664E+00    0.382799E+01    0.130384E+00
     0.451419E+00    0.381990E+01   -0.130503E+00    0.382027E+01    0.127272E+00
     0.454782E+00    0.381227E+01   -0.127343E+00    0.381265E+01    0.124122E+00
     0.458145E+00    0.380474E+01   -0.124149E+00    0.380513E+01    0.120976E+00
     0.461508E+00    0.379731E+01   -0.120957E+00    0.379770E+01    0.117795E+00
     0.464870E+00    0.378997E+01   -0.117730E+00    0.379037E+01    0.114613E+00
     0.468232E+00    0.378273E+01   -0.114504E+00    0.378313E+01    0.111398E+00
     0.471594E+00    0.377557E+01   -0.111244E+00    0.377599E+01    0.108181E+00
     0.474956E+00    0.376851E+01   -0.107982E+00    0.376892E+01    0.104931E+00
     0.478318E+00    0.376153E+01   -0.104687E+00    0.376195E+01    0.101676E+00
     0.481679E+00    0.375463E+01   -0.101383E+00    0.375506E+01    0.983855E-01
     0.485040E+00    0.374781E+01   -0.980525E-01    0.374825E+01    0.950926E-01
     0.488401E+00    0.374108E+01   -0.947179E-01    0.374152E+01    0.917714E-01
     0.491762E+00    0.373442E+01   -0.913550E-01    0.373487E+01    0.884447E-01
     0.495122E+00    0.372785E+01   -0.879866E-01    0.372830E+01    0.850901E-01
     0.498483E+00    0.372136E+01   -0.845909E-01    0.372182E+01    0.817287E-01
     0.501843E+00    0.371494E+01   -0.811883E-01    0.371540E+01    0.783402E-01
     0.505204E+00    0.370860E+01   -0.777585E-01    0.370907E+01    0.749432E-01
     0.508564E+00    0.370232E+01   -0.743145E-01    0.370280E+01    0.715136E-01
     0.511924E+00    0.369611E+01   -0.708473E-01    0.369660E+01    0.680777E-01
     0.515284E+00    0.368998E+01   -0.673732E-01    0.369047E+01    0.646181E-01
     0.518644E+00    0.368392E+01   -0.638747E-01    0.368441E+01    0.611494E-01
     0.522004E+00    0.367793E+01   -0.603674E-01    0.367842E+01    0.576567E-01
     0.525364E+00    0.367200E+01   -0.568363E-01    0.367251E+01    0.541542E-01
     0.528724E+00    0.366614E+01   -0.532955E-01    0.366665E+01    0.506280E-01
     0.532084E+00    0.366035E+01   -0.497315E-01    0.366087E+01    0.470914E-01
     0.535444E+00    0.365461E+01   -0.461509E-01    0.365514E+01    0.435256E-01
     0.538804E+00    0.364894E+01   -0.425490E-01    0.364947E+01    0.399499E-01
     0.542165E+00    0.364333E+01   -0.389379E-01    0.364386E+01    0.363536E-01
     0.545525E+00    0.363778E+01   -0.353054E-01    0.363832E+01    0.327463E-01
     0.548885E+00    0.363229E+01   -0.316621E-01    0.363283E+01    0.291177E-01
     0.552245E+00    0.362686E+01   -0.279976E-01    0.362741E+01    0.254774E-01
     0.555605E+00    0.362149E+01   -0.243217E-01    0.362205E+01    0.218161E-01
     0.558966E+00    0.361618E+01   -0.206250E-01    0.361674E+01    0.181427E-01
     0.562327E+00    0.361092E+01   -0.169123E-01    0.361149E+01    0.144446E-01
     0.565687E+00    0.360571E+01   -0.131781E-01    0.360629E+01    0.107329E-01
     0.569048E+00    0.360056E+01   -0.943366E-02    0.360114E+01    0.700297E-02
     0.572409E+00    0.359546E+01   -0.567032E-02    0.359605E+01    0.326124E-02
     0.575770E+00    0.359042E+01   -0.189498E-02    0.359101E+01   -0.499704E-03
     0.579132E+00    0.358543E+01    0.189923E-02    0.358602E+01   -0.427308E-02
     0.582493E+00    0.358049E+01    0.570585E-02    0.358109E+01   -0.806543E-02
     0.585855E+00    0.357560E+01    0.953107E-02    0.357620E+01   -0.118705E-01
     0.589217E+00    0.357076E+01    0.133706E-01    0.357137E+01   -0.156959E-01
     0.592579E+00    0.356596E+01    0.172326E-01    0.356658E+01   -0.195383E-01
     0.595941E+00    0.356122E+01    0.211050E-01    0.356184E+01   -0.233967E-01
     0.599304E+00    0.355652E+01    0.249939E-01    0.355714E+01   -0.272668E-01
     0.602667E+00    0.355187E+01    0.288953E-01    0.355250E+01   -0.311542E-01
     0.606030E+00    0.354726E+01    0.328134E-01    0.354790E+01   -0.350541E-01
     0.609393E+00    0.354270E+01    0.367440E-01    0.354335E+01   -0.389711E-01
     0.612757E+00    0.353819E+01    0.406913E-01    0.353884E+01   -0.429007E-01
     0.616121E+00    0.353373E+01    0.446511E-01    0.353438E+01   -0.468469E-01
     0.619486E+00    0.352930E+01    0.486323E-01    0.352996E+01   -0.508109E-01
     0.622850E+00    0.352491E+01    0.526250E-01    0.352557E+01   -0.547902E-01
     0.626215E+00    0.352057E+01    0.566318E-01    0.352123E+01   -0.587804E-01
     0.629581E+00    0.351626E+01    0.606506E-01    0.351694E+01   -0.627859E-01
     0.632946E+00    0.351201E+01    0.646841E-01    0.351268E+01   -0.668032E-01
     0.636312E+00    0.350779E+01    0.687295E-01    0.350847E+01   -0.708356E-01
     0.639679E+00    0.350361E+01    0.727895E-01    0.350430E+01   -0.748799E-01
     0.643045E+00    0.349947E+01    0.768614E-01    0.350017E+01   -0.789389E-01
     0.646413E+00    0.349537E+01    0.809489E-01    0.349607E+01   -0.830111E-01
     0.649780E+00    0.349131E+01    0.850518E-01    0.349201E+01   -0.871011E-01
     0.653148E+00    0.348728E+01    0.891663E-01    0.348799E+01   -0.912008E-01
     0.656516E+00    0.348329E+01    0.932910E-01    0.348400E+01   -0.953130E-01
     0.659885E+00    0.347934E+01    0.974287E-01    0.348006E+01   -0.994361E-01
     0.663254E+00    0.347543E+01    0.101577E+00    0.347615E+01   -0.103572E+00
     0.666624E+00    0.347155E+01    0.105738E+00    0.347227E+01   -0.107719E+00
     0.669994E+00    0.346771E+01    0.109909E+00    0.346843E+01   -0.111878E+00
     0.673365E+00    0.346390E+01    0.114092E+00    0.346463E+01   -0.116047E+00
     0.676736E+00    0.346012E+01    0.118288E+00    0.346086E+01   -0.120231E+00
     0.680108E+00    0.345638E+01    0.122498E+00    0.345712E+01   -0.124427E+00
     0.683480E+00    0.345267E+01    0.126715E+00    0.345341E+01   -0.128633E+00
     0.686852E+00    0.344899E+01    0.130943E+00    0.344974E+01   -0.132847E+00
     0.690225E+00    0.344535E+01    0.135180E+00    0.344610E+01   -0.137072E+00
     0.693599E+00    0.344174E+01    0.139427E+00    0.344249E+01   -0.141306E+00
     0.696973E+00    0.343816E+01    0.143682E+00    0.343892E+01   -0.145551E+00
     0.700348E+00    0.343461E+01    0.147948E+00    0.343538E+01   -0.149803E+00
     0.703723E+00    0.343109E+01    0.152222E+00    0.343186E+01   -0.154066E+00
     0.707099E+00    0.342760E+01    0.156507E+00    0.342838E+01   -0.158339E+00
     0.710475E+00    0.342414E+01    0.160802E+00    0.342492E+01   -0.162623E+00
     0.713852E+00    0.342071E+01    0.165104E+00    0.342149E+01   -0.166913E+00
     0.717229E+00    0.341730E+01    0.169413E+00    0.341809E+01   -0.171211E+00
     0.720607E+00    0.341393E+01    0.173730E+00    0.341472E+01   -0.175516E+00
     0.723986E+00    0.341058E+01    0.178053E+00    0.341138E+01   -0.179828E+00
     0.727365E+00    0.340727E+01    0.182384E+00    0.340807E+01   -0.184147E+00
     0.730745E+00    0.340398E+01    0.186721E+00    0.340478E+01   -0.188474E+00
     0.734126E+00    0.340071E+01    0.191065E+00    0.340152E+01   -0.192806E+00
     0.737507E+00    0.339748E+01    0.195416E+00    0.339829E+01   -0.197147E+00
     0.740888E+00    0.339426E+01    0.199776E+00    0.339508E+01   -0.201496E+00
     0.744271E+00    0.339107E+01    0.204140E+00    0.339189E+01   -0.205849E+00
     0.747654E+00    0.338791E+01    0.208508E+00    0.338873E+01   -0.210207E+00
     0.751037E+00    0.338477E+01    0.212881E+00    0.338560E+01   -0.214570E+00
     0.754422E+00    0.338166E+01    0.217259E+00    0.338249E+01   -0.218937E+00
     0.757807E+00    0.337857E+01    0.221641E+00    0.337941E+01   -0.223309E+00
     0.761192E+00    0.337551E+01    0.226028E+00    0.337635E+01   -0.227685E+00
     0.764579E+00    0.337247E+01    0.230418E+00    0.337331E+01   -0.232065E+00
     0.767966E+00    0.336945E+01    0.234812E+00    0.337030E+01   -0.236448E+00
     0.771354E+00    0.336645E+01    0.239213E+00    0.336730E+01   -0.240840E+00
     0.774742E+00    0.336348E+01    0.243616E+00    0.336433E+01   -0.245232E+00
     0.778131E+00    0.336052E+01    0.248020E+00    0.336138E+01   -0.249627E+00
     0.781521E+00    0.335759E+01    0.252427E+00    0.335845E+01   -0.254024E+00
     0.784912E+00    0.335468E+01    0.256836E+00    0.335555E+01   -0.258423E+00
     0.788303E+00    0.335180E+01    0.261247E+00    0.335266E+01   -0.262824E+00
     0.791695E+00    0.334893E+01    0.265659E+00    0.334980E+01   -0.267227E+00
     0.795088E+00    0.334608E+01    0.270072E+00    0.334695E+01   -0.271631E+00
     0.798481E+00    0.334326E+01    0.274487E+00    0.334413E+01   -0.276036E+00
     0.801876E+00    0.334045E+01    0.278902E+00    0.334133E+01   -0.280442E+00
     0.805271E+00    0.333766E+01    0.283322E+00    0.333854E+01   -0.284853E+00
     0.808667E+00    0.333489E+01    0.287741E+00    0.333577E+01   -0.289262E+00
     0.812063E+00    0.333213E+01    0.292158E+00    0.333302E+01   -0.293670E+00
     0.815461E+00    0.332940E+01    0.296575E+00    0.333029E+01   -0.298078E+00
     0.818859E+00    0.332669E+01    0.300991E+00    0.332758E+01   -0.302486E+00
     0.822258E+00    0.332399E+01    0.305407E+00    0.332489E+01   -0.306892E+00
     0.825658E+00    0.332131E+01    0.309821E+00    0.332221E+01   -0.311297E+00
     0.829058E+00    0.331865E+01    0.314234E+00    0.331956E+01   -0.315701E+00
     0.832460E+00    0.331601E+01    0.318645E+00    0.331692E+01   -0.320104E+00
     0.835862E+00    0.331338E+01    0.323054E+00    0.331429E+01   -0.324505E+00
     0.839265E+00    0.331077E+01    0.327465E+00    0.331168E+01   -0.328907E+00
     0.842669E+00    0.330817E+01    0.331873E+00    0.330909E+01   -0.333305E+00
     0.846074E+00    0.330559E+01    0.336276E+00    0.330651E+01   -0.337701E+00
     0.849479E+00    0.330302E+01    0.340677E+00    0.330394E+01   -0.342093E+00
     0.852886E+00    0.330047E+01    0.345074E+00    0.330140E+01   -0.346482E+00
     0.856293E+00    0.329794E+01    0.349468E+00    0.329887E+01   -0.350867E+00
     0.859701E+00    0.329542E+01    0.353858E+00    0.329635E+01   -0.355249E+00
     0.863110E+00    0.329291E+01    0.358245E+00    0.329385E+01   -0.359627E+00
     0.866520E+00    0.329042E+01    0.362627E+00    0.329136E+01   -0.364002E+00
     0.869930E+00    0.328795E+01    0.367005E+00    0.328889E+01   -0.368372E+00
     0.873342E+00    0.328549E+01    0.371381E+00    0.328643E+01   -0.372739E+00
     0.876755E+00    0.328303E+01    0.375753E+00    0.328398E+01   -0.377103E+00
     0.880168E+00    0.328060E+01    0.380118E+00    0.328155E+01   -0.381460E+00
     0.883582E+00    0.327817E+01    0.384478E+00    0.327913E+01   -0.385813E+00
     0.886997E+00    0.327576E+01    0.388833E+00    0.327672E+01   -0.390159E+00
     0.890413E+00    0.327337E+01    0.393182E+00    0.327433E+01   -0.394500E+00
     0.893830E+00    0.327098E+01    0.397525E+00    0.327195E+01   -0.398836E+00
     0.897248E+00    0.326861E+01    0.401862E+00    0.326958E+01   -0.403165E+00
     0.900667E+00    0.326625E+01    0.406193E+00    0.326722E+01   -0.407488E+00
     0.904087E+00    0.326390E+01    0.410518E+00    0.326488E+01   -0.411805E+00
     0.907507E+00    0.326157E+01    0.414836E+00    0.326254E+01   -0.416116E+00
     0.910929E+00    0.325924E+01    0.419149E+00    0.326022E+01   -0.420421E+00
     0.914352E+00    0.325693E+01    0.423456E+00    0.325791E+01   -0.424721E+00
     0.917775E+00    0.325462E+01    0.427754E+00    0.325561E+01   -0.429012E+00
     0.921200E+00    0.325233E+01    0.432045E+00    0.325332E+01   -0.433295E+00
     0.924625E+00    0.325005E+01    0.436329E+00    0.325104E+01   -0.437571E+00
     0.928051E+00    0.324777E+01    0.440604E+00    0.324877E+01   -0.441840E+00
     0.931478E+00    0.324551E+01    0.444872E+00    0.324651E+01   -0.446100E+00
     0.934907E+00    0.324326E+01    0.449132E+00    0.324426E+01   -0.450353E+00
     0.938336E+00    0.324102E+01    0.453384E+00    0.324203E+01   -0.454597E+00
     0.941766E+00    0.323879E+01    0.457627E+00    0.323980E+01   -0.458833E+00
     0.945197E+00    0.323657E+01    0.461862E+00    0.323758E+01   -0.463061E+00
     0.948630E+00    0.323436E+01    0.466089E+00    0.323537E+01   -0.467281E+00
     0.952063E+00    0.323216E+01    0.470309E+00    0.323317E+01   -0.471494E+00
     0.955497E+00    0.322996E+01    0.474519E+00    0.323098E+01   -0.475697E+00
     0.958932E+00    0.322777E+01    0.478720E+00    0.322879E+01   -0.479891E+00
     0.962368E+00    0.322560E+01    0.482911E+00    0.322662E+01   -0.484075E+00
